id,Personality,Time_spent_Alone,Stage_fear,Social_event_attendance,Going_outside,Drained_after_socializing,Friends_circle_size,Post_frequency,Stage_fear_basic_encoded,Stage_fear_noise_encoded,Stage_fear_cv_encoded_1,Stage_fear_cv_encoded_2,Drained_after_socializing_basic_encoded,Drained_after_socializing_noise_encoded,Drained_after_socializing_cv_encoded_1,Drained_after_socializing_cv_encoded_2
11522,Extrovert,0.0,No,10.0,4.0,No,14.0,5.0,0.9757809804516525,0.9710913730238457,0.9757809804516525,0.9756800665555754,0.9757491039443281,0.9732722022449837,0.9757491039443281,0.9760370229573381
11523,Introvert,5.0,Yes,0.0,0.0,Yes,0.0,0.0,0.0692116934852581,0.06882020240283956,0.0692116934852581,0.06818251241284612,0.06863507082835431,0.06467451401725038,0.06863507082835431,0.06776991021972753
11524,Introvert,9.0,Yes,0.0,1.0,Yes,4.0,0.0,0.06827962412478918,0.0858049782828918,0.06827962412478918,0.07396272918470558,0.06773300669188627,0.06849444610800903,0.06773300669188627,0.07339967552160642
11525,Extrovert,2.0,No,9.0,5.0,No,5.0,4.0,0.9744248114517252,0.9916305881343989,0.9744248114517252,0.9747171890469377,0.9742467865301073,0.9730507696910271,0.9742467865301073,0.9751998213573527
11526,Extrovert,2.0,No,5.0,6.0,No,8.0,6.0,0.9752173145650477,0.9748173191602213,0.9752173145650477,0.9752524091342913,0.9750398372807411,0.9696922148771079,0.9750398372807411,0.9752090993890185
11527,Extrovert,3.0,No,9.0,5.0,No,5.0,7.0,0.9755279900571651,0.952421911403803,0.9755279900571651,0.9759497635885929,0.9761370056357601,0.9828781172136197,0.9761370056357601,0.9753971019820952
11528,Introvert,6.0,Yes,0.0,2.0,Yes,2.0,3.0,0.0692116934852581,0.06695046800692227,0.0692116934852581,0.06818251241284612,0.06863507082835431,0.0517430478506707,0.06863507082835431,0.06776991021972753
11529,Extrovert,0.0,No,6.0,6.0,No,15.0,6.0,0.9752173145650477,0.982859890032438,0.9752173145650477,0.9759497635885929,0.9750398372807411,0.9818862947052696,0.9750398372807411,0.9753971019820952
11530,Extrovert,1.0,No,5.0,7.0,,11.0,4.0,0.9757809804516525,0.9839849392957214,0.9757809804516525,0.9752524091342913,0.7395235845873541,0.738542392340353,0.7395235845873541,0.7387138133477292
11531,Extrovert,3.0,No,4.0,,No,9.0,6.0,0.9755279900571651,0.9817514500111157,0.9755279900571651,0.9756800665555754,0.9761370056357601,0.9635316862732554,0.9761370056357601,0.9760370229573381
11532,Introvert,10.0,,3.0,0.0,Yes,2.0,1.0,0.7395235845873541,0.7454986716528686,0.7395235845873541,0.7387138133477292,0.06863507082835431,0.08155688701015441,0.06863507082835431,0.06684809959861038
11533,Introvert,6.0,Yes,3.0,1.0,,3.0,1.0,0.0688843169716374,0.06776671376796362,0.0688843169716374,0.06801584145491464,0.7395235845873541,0.7350354878322214,0.7395235845873541,0.7387138133477292
11534,Extrovert,1.0,No,6.0,6.0,No,7.0,9.0,0.9744248114517252,0.9661981927041859,0.9744248114517252,0.9747171890469377,0.9742467865301073,0.9669956287131122,0.9742467865301073,0.9751998213573527
11535,Introvert,5.0,,,0.0,Yes,2.0,2.0,0.7395235845873541,0.7416188125637884,0.7395235845873541,0.7408906882591093,0.06863507082835431,0.06431985715398353,0.06863507082835431,0.07339967552160642
11536,Extrovert,3.0,No,4.0,3.0,No,11.0,7.0,0.9752173145650477,0.9564366369965884,0.9752173145650477,0.9759497635885929,0.9750398372807411,0.9720423703706803,0.9750398372807411,0.9753971019820952
11537,Extrovert,2.0,No,6.0,3.0,No,6.0,9.0,0.9755279900571651,0.985162935002078,0.9755279900571651,0.9756800665555754,0.9761370056357601,0.9698247346583505,0.9761370056357601,0.9760370229573381
11538,Extrovert,4.0,No,5.0,6.0,No,12.0,3.0,0.9762257032185212,0.9716426592281008,0.9762257032185212,0.9755732966617038,0.9761127243169778,0.9685541611876978,0.9761127243169778,0.975440789615481
11539,Extrovert,2.0,No,8.0,5.0,No,12.0,3.0,0.9752173145650477,0.9793324768900473,0.9752173145650477,0.9755732966617038,0.9750398372807411,0.9861034267173614,0.9750398372807411,0.975440789615481
11540,Introvert,10.0,Yes,1.0,,,2.0,0.0,0.06778410405808825,0.07413678243203055,0.06778410405808825,0.06818251241284612,0.7395235845873541,0.7342470061755317,0.7395235845873541,0.7395910655239895
11541,Extrovert,,No,8.0,5.0,No,12.0,3.0,0.9757809804516525,0.9772732104538806,0.9757809804516525,0.9759497635885929,0.9757491039443281,0.9697126129686882,0.9757491039443281,0.9753971019820952
11542,Introvert,9.0,Yes,3.0,2.0,Yes,3.0,,0.06778410405808825,0.07203769342987228,0.06778410405808825,0.06427265184482787,0.06751100341525783,0.08939990945842229,0.06751100341525783,0.0647879894162173
11543,Introvert,7.0,Yes,0.0,1.0,Yes,3.0,,0.0692116934852581,0.06950592104603259,0.0692116934852581,0.06818251241284612,0.06863507082835431,0.06451923280747565,0.06863507082835431,0.06776991021972753
11544,Introvert,4.0,No,3.0,3.0,No,3.0,9.0,0.9757809804516525,0.9638285956929115,0.9757809804516525,0.9756800665555754,0.9757491039443281,0.9808312235767147,0.9757491039443281,0.9760370229573381
11545,Extrovert,5.0,Yes,1.0,0.0,Yes,0.0,2.0,0.06827962412478918,0.07524230190703625,0.06827962412478918,0.06427265184482787,0.06773300669188627,0.06316258027038339,0.06773300669188627,0.0647879894162173
11546,Extrovert,8.0,Yes,0.0,0.0,Yes,1.0,,0.06778410405808825,0.08389396852961475,0.06778410405808825,0.06427265184482787,0.06751100341525783,0.07387302051876454,0.06751100341525783,0.0647879894162173
11547,Extrovert,2.0,No,5.0,5.0,No,7.0,,0.9757809804516525,0.9809990838656859,0.9757809804516525,0.9759497635885929,0.9757491039443281,0.9834568728123448,0.9757491039443281,0.9753971019820952
11548,Introvert,6.0,Yes,1.0,1.0,,4.0,1.0,0.06827962412478918,0.08481910838363699,0.06827962412478918,0.06818251241284612,0.7395411605937922,0.7424539815279497,0.7395411605937922,0.7395910655239895
11549,Extrovert,0.0,No,4.0,7.0,,10.0,5.0,0.9752173145650477,0.9682560829126958,0.9752173145650477,0.9756800665555754,0.7395235845873541,0.7515776373924431,0.7395235845873541,0.7395910655239895
11550,Extrovert,1.0,No,8.0,3.0,No,15.0,10.0,0.9762257032185212,0.9895333469236244,0.9762257032185212,0.9747171890469377,0.9761127243169778,0.9744602612023524,0.9761127243169778,0.9751998213573527
11551,Extrovert,0.0,No,7.0,3.0,No,6.0,3.0,0.9744248114517252,0.9678355771454273,0.9744248114517252,0.9756800665555754,0.9742467865301073,0.9671112065028435,0.9742467865301073,0.9760370229573381
11552,Extrovert,2.0,,4.0,6.0,No,11.0,8.0,0.7395411605937922,0.7700779457535166,0.7395411605937922,0.7397260273972602,0.9742467865301073,0.9662331075320466,0.9742467865301073,0.9753971019820952
11553,Extrovert,0.0,No,6.0,,No,11.0,4.0,0.9762257032185212,0.9704656683159659,0.9762257032185212,0.9755732966617038,0.9761127243169778,0.9846733385738279,0.9761127243169778,0.975440789615481
11554,Extrovert,1.0,No,4.0,6.0,,6.0,6.0,0.9757809804516525,0.9769750564344915,0.9757809804516525,0.9755732966617038,0.7395235845873541,0.7425265193280489,0.7395235845873541,0.7408906882591093
11555,Extrovert,1.0,No,6.0,7.0,No,6.0,10.0,0.9744248114517252,0.9603155845544695,0.9744248114517252,0.9756800665555754,0.9742467865301073,0.970426959228895,0.9742467865301073,0.9760370229573381
11556,Extrovert,3.0,No,9.0,6.0,No,14.0,9.0,0.9744248114517252,0.9833724859365696,0.9744248114517252,0.9759497635885929,0.9742467865301073,0.9794435067711506,0.9742467865301073,0.9753971019820952
11557,Extrovert,9.0,Yes,1.0,,Yes,3.0,1.0,0.07129131651376448,0.08528344216785393,0.07129131651376448,0.06818251241284612,0.07131295272514954,0.07274245989649836,0.07131295272514954,0.06776991021972753
11558,Extrovert,2.0,No,9.0,3.0,No,15.0,6.0,0.9752173145650477,0.9808420325183659,0.9752173145650477,0.9755732966617038,0.9750398372807411,0.9807792069498312,0.9750398372807411,0.975440789615481
11559,Introvert,4.0,,3.0,0.0,Yes,3.0,,0.7395235845873541,0.7537982180346144,0.7395235845873541,0.7387138133477292,0.06694094669160668,0.06898950335011665,0.06694094669160668,0.06932037704774992
11560,Introvert,5.0,Yes,2.0,1.0,,4.0,0.0,0.06778410405808825,0.06960088264624738,0.06778410405808825,0.06818251241284612,0.7395235845873541,0.7347405091284145,0.7395235845873541,0.7395910655239895
11561,Extrovert,0.0,No,4.0,4.0,No,9.0,8.0,0.9762257032185212,0.9751101758801409,0.9762257032185212,0.9755732966617038,0.9761127243169778,0.9891571485607482,0.9761127243169778,0.975440789615481
11562,Extrovert,1.0,No,9.0,4.0,No,7.0,8.0,0.9744248114517252,0.9642118764685996,0.9744248114517252,0.9759497635885929,0.9742467865301073,0.9658971113650116,0.9742467865301073,0.9753971019820952
11563,Introvert,5.0,Yes,2.0,2.0,Yes,1.0,3.0,0.06778410405808825,0.07375228964721316,0.06778410405808825,0.06818251241284612,0.06751100341525783,0.06500111650728513,0.06751100341525783,0.06776991021972753
11564,Extrovert,4.0,No,7.0,4.0,No,7.0,9.0,0.9762257032185212,0.9903449336629944,0.9762257032185212,0.9752524091342913,0.9761127243169778,0.964356771194474,0.9761127243169778,0.9752090993890185
11565,Extrovert,0.0,No,9.0,6.0,No,7.0,,0.9744248114517252,0.9749597126483931,0.9744248114517252,0.9756800665555754,0.9742467865301073,0.9709660446718374,0.9742467865301073,0.9760370229573381
11566,Extrovert,0.0,No,9.0,,No,10.0,6.0,0.9755279900571651,0.9838019517976124,0.9755279900571651,0.9756800665555754,0.9761370056357601,0.9788669906263787,0.9761370056357601,0.9760370229573381
11567,Extrovert,1.0,No,9.0,6.0,No,12.0,10.0,0.9744248114517252,0.9717579954767425,0.9744248114517252,0.9747171890469377,0.9742467865301073,0.9800100246777604,0.9742467865301073,0.9751998213573527
11568,Extrovert,3.0,No,5.0,5.0,No,12.0,,0.9762257032185212,0.9760837155431498,0.9762257032185212,0.9747171890469377,0.9761127243169778,0.9802837758221297,0.9761127243169778,0.9751998213573527
11569,Extrovert,4.0,No,6.0,6.0,No,6.0,7.0,0.9744248114517252,0.9745975730980109,0.9744248114517252,0.9747171890469377,0.9742467865301073,0.9753767248418601,0.9742467865301073,0.9751998213573527
11570,Extrovert,4.0,No,6.0,4.0,No,9.0,4.0,0.9757809804516525,0.9778339926640203,0.9757809804516525,0.9756800665555754,0.9757491039443281,0.9761241012031191,0.9757491039443281,0.9760370229573381
11571,Introvert,11.0,Yes,3.0,3.0,Yes,5.0,2.0,0.0692116934852581,0.07850795496008241,0.0692116934852581,0.06818251241284612,0.06863507082835431,0.05246514564007202,0.06863507082835431,0.06776991021972753
11572,Extrovert,3.0,No,6.0,5.0,No,5.0,4.0,0.9752173145650477,0.9906183076798334,0.9752173145650477,0.9756800665555754,0.9750398372807411,0.9733140178232977,0.9750398372807411,0.9760370229573381
11573,Extrovert,0.0,No,5.0,7.0,No,11.0,,0.9757809804516525,0.9641822542789785,0.9757809804516525,0.9759497635885929,0.9757491039443281,0.9835120227487707,0.9757491039443281,0.9753971019820952
11574,Extrovert,4.0,No,4.0,7.0,,6.0,8.0,0.9762257032185212,0.9696448949911636,0.9762257032185212,0.9755732966617038,0.7395235845873541,0.7420303544589755,0.7395235845873541,0.7408906882591093
11575,Introvert,4.0,Yes,2.0,1.0,Yes,3.0,,0.06778410405808825,0.06715847409649571,0.06778410405808825,0.07099717470937374,0.06751100341525783,0.07192941412854714,0.06751100341525783,0.06932037704774992
11576,Extrovert,1.0,No,9.0,6.0,No,7.0,7.0,0.9757809804516525,0.9794050349491566,0.9757809804516525,0.9756800665555754,0.9757491039443281,0.974113240119577,0.9757491039443281,0.9760370229573381
11577,Extrovert,0.0,No,6.0,,No,6.0,9.0,0.9762257032185212,0.9690029964909782,0.9762257032185212,0.9759497635885929,0.9761127243169778,0.9578323872039439,0.9761127243169778,0.9753971019820952
11578,Extrovert,0.0,No,6.0,5.0,,8.0,7.0,0.9757809804516525,0.9756252921624964,0.9757809804516525,0.9747171890469377,0.7395235845873541,0.7388017539296962,0.7395235845873541,0.7387138133477292
11579,Extrovert,1.0,No,8.0,7.0,No,13.0,7.0,0.9744248114517252,0.9755478076460448,0.9744248114517252,0.9752524091342913,0.9742467865301073,0.9528613151397415,0.9742467865301073,0.9752090993890185
11580,Introvert,,Yes,1.0,1.0,Yes,0.0,1.0,0.07129131651376448,0.10197557231642956,0.07129131651376448,0.06801584145491464,0.07131295272514954,0.050966854300014186,0.07131295272514954,0.06684809959861038
11581,Introvert,5.0,Yes,2.0,0.0,Yes,,,0.07129131651376448,0.0616475717267943,0.07129131651376448,0.06427265184482787,0.07131295272514954,0.07017606984059124,0.07131295272514954,0.0647879894162173
11582,Introvert,8.0,Yes,2.0,0.0,Yes,2.0,3.0,0.0688843169716374,0.08455059992341613,0.0688843169716374,0.06801584145491464,0.06694094669160668,0.06907847834190167,0.06694094669160668,0.06684809959861038
11583,Extrovert,0.0,,4.0,5.0,No,14.0,3.0,0.7395411605937922,0.7458792992366354,0.7395411605937922,0.7387138133477292,0.9742467865301073,0.9876606135952791,0.9742467865301073,0.9752090993890185
11584,Extrovert,0.0,No,10.0,6.0,No,11.0,10.0,0.9752173145650477,0.9676593365130957,0.9752173145650477,0.9747171890469377,0.9750398372807411,0.9748193314042095,0.9750398372807411,0.9751998213573527
11585,Extrovert,2.0,No,6.0,3.0,No,15.0,6.0,0.9752173145650477,0.9741001541816969,0.9752173145650477,0.9752524091342913,0.9750398372807411,0.9851859897873408,0.9750398372807411,0.9752090993890185
11586,Extrovert,0.0,No,4.0,3.0,No,5.0,7.0,0.9762257032185212,0.9832435470067499,0.9762257032185212,0.9747171890469377,0.9761127243169778,0.9626541596624898,0.9761127243169778,0.9751998213573527
11587,Extrovert,1.0,No,10.0,6.0,No,8.0,5.0,0.9755279900571651,0.9720089140576282,0.9755279900571651,0.9752524091342913,0.9761370056357601,0.9666879424333252,0.9761370056357601,0.9752090993890185
11588,Extrovert,0.0,No,3.0,7.0,No,4.0,,0.9752173145650477,0.9685268151767873,0.9752173145650477,0.9755732966617038,0.9750398372807411,0.9819158443867411,0.9750398372807411,0.975440789615481
11589,Extrovert,3.0,No,7.0,6.0,No,12.0,7.0,0.9744248114517252,0.9728119255265093,0.9744248114517252,0.9752524091342913,0.9742467865301073,0.9586782877216288,0.9742467865301073,0.9752090993890185
11590,Extrovert,0.0,No,4.0,5.0,No,12.0,,0.9757809804516525,0.9884444011703752,0.9757809804516525,0.9747171890469377,0.9757491039443281,0.9865032874718779,0.9757491039443281,0.9751998213573527
11591,Extrovert,1.0,No,6.0,5.0,No,7.0,7.0,0.9755279900571651,0.9718474876072364,0.9755279900571651,0.9747171890469377,0.9761370056357601,0.9734872908149008,0.9761370056357601,0.9751998213573527
11592,Introvert,5.0,Yes,0.0,3.0,Yes,5.0,1.0,0.0692116934852581,0.06690727143215999,0.0692116934852581,0.06801584145491464,0.06863507082835431,0.06566319337747155,0.06863507082835431,0.06684809959861038
11593,Extrovert,3.0,No,9.0,7.0,No,10.0,8.0,0.9744248114517252,0.9768739640396088,0.9744248114517252,0.9755732966617038,0.9742467865301073,0.9910044047994973,0.9742467865301073,0.975440789615481
11594,Extrovert,,No,4.0,3.0,No,12.0,7.0,0.9752173145650477,0.9695535715336446,0.9752173145650477,0.9752524091342913,0.9750398372807411,0.9900978264705625,0.9750398372807411,0.9752090993890185
11595,Introvert,6.0,Yes,3.0,0.0,Yes,4.0,3.0,0.0692116934852581,0.05483387703710371,0.0692116934852581,0.06818251241284612,0.06863507082835431,0.07286499004458272,0.06863507082835431,0.06776991021972753
11596,Extrovert,2.0,,7.0,5.0,No,13.0,3.0,0.7395235845873541,0.7418686873118138,0.7395235845873541,0.7387138133477292,0.9757491039443281,0.9833003700425779,0.9757491039443281,0.9752090993890185
11597,Introvert,5.0,Yes,2.0,3.0,Yes,1.0,2.0,0.07129131651376448,0.06893203681519561,0.07129131651376448,0.06818251241284612,0.07131295272514954,0.06012658255167686,0.07131295272514954,0.06776991021972753
11598,Extrovert,4.0,No,10.0,4.0,No,6.0,7.0,0.9757809804516525,0.9864706669876369,0.9757809804516525,0.9752524091342913,0.9757491039443281,0.9765107514771594,0.9757491039443281,0.9752090993890185
11599,Introvert,6.0,Yes,,1.0,Yes,2.0,1.0,0.07129131651376448,0.0569370746144027,0.07129131651376448,0.06801584145491464,0.07131295272514954,0.06988084667963045,0.07131295272514954,0.06684809959861038
11600,Extrovert,1.0,No,3.0,7.0,No,6.0,5.0,0.9757809804516525,0.9829858799324857,0.9757809804516525,0.9747171890469377,0.9757491039443281,0.9622800701284522,0.9757491039443281,0.9751998213573527
11601,Extrovert,0.0,No,7.0,5.0,No,,3.0,0.9757809804516525,0.9755489692000088,0.9757809804516525,0.9747171890469377,0.9757491039443281,0.9787781780745098,0.9757491039443281,0.9751998213573527
11602,Extrovert,1.0,No,5.0,5.0,No,,8.0,0.9755279900571651,0.964521333714816,0.9755279900571651,0.9747171890469377,0.9761370056357601,0.9800916010349636,0.9761370056357601,0.9751998213573527
11603,Extrovert,2.0,No,9.0,4.0,No,,6.0,0.9762257032185212,0.9943927968830216,0.9762257032185212,0.9755732966617038,0.9761127243169778,0.9779641201392548,0.9761127243169778,0.975440789615481
11604,Extrovert,1.0,No,4.0,5.0,No,10.0,6.0,0.9752173145650477,0.9923469306492972,0.9752173145650477,0.9752524091342913,0.9750398372807411,0.9652716953466186,0.9750398372807411,0.9752090993890185
11605,Extrovert,3.0,No,6.0,6.0,No,15.0,9.0,0.9757809804516525,0.9847814716883849,0.9757809804516525,0.9752524091342913,0.9757491039443281,0.9529678791638011,0.9757491039443281,0.9752090993890185
11606,Extrovert,0.0,No,4.0,6.0,No,10.0,7.0,0.9755279900571651,0.972736994901264,0.9755279900571651,0.9759497635885929,0.9761370056357601,0.95542401842337,0.9761370056357601,0.9753971019820952
11607,Extrovert,0.0,No,4.0,3.0,No,14.0,6.0,0.9757809804516525,0.9847520065627046,0.9757809804516525,0.9755732966617038,0.9757491039443281,0.9691694226575597,0.9757491039443281,0.975440789615481
11608,Extrovert,7.0,,2.0,2.0,Yes,1.0,1.0,0.7395235845873541,0.7253050847591277,0.7395235845873541,0.7387138133477292,0.07131295272514954,0.0636458620066991,0.07131295272514954,0.06684809959861038
11609,Introvert,9.0,Yes,2.0,1.0,,0.0,1.0,0.07129131651376448,0.06727220858543437,0.07129131651376448,0.06801584145491464,0.7395235845873541,0.7412464857308635,0.7395235845873541,0.7387138133477292
11610,Extrovert,0.0,No,3.0,4.0,No,4.0,6.0,0.9744248114517252,0.9754855052050697,0.9744248114517252,0.9755732966617038,0.9742467865301073,0.9826238072156849,0.9742467865301073,0.975440789615481
11611,Introvert,9.0,Yes,1.0,0.0,Yes,6.0,2.0,0.07129131651376448,0.06893498843596392,0.07129131651376448,0.06818251241284612,0.07131295272514954,0.06591485055022028,0.07131295272514954,0.06776991021972753
11612,Extrovert,2.0,No,8.0,5.0,No,13.0,,0.9757809804516525,0.9722085827680054,0.9757809804516525,0.9756800665555754,0.9757491039443281,0.9707427615233063,0.9757491039443281,0.9760370229573381
11613,Extrovert,7.0,Yes,5.0,0.0,Yes,5.0,0.0,0.06778410405808825,0.08524130663515157,0.06778410405808825,0.06801584145491464,0.06751100341525783,0.05606544022699637,0.06751100341525783,0.06684809959861038
11614,Extrovert,1.0,No,4.0,4.0,No,3.0,6.0,0.9755279900571651,0.9748572082342272,0.9755279900571651,0.9752524091342913,0.9761370056357601,0.9653624747828639,0.9761370056357601,0.9752090993890185
11615,Introvert,4.0,No,8.0,6.0,No,10.0,7.0,0.9762257032185212,0.9850337645365543,0.9762257032185212,0.9752524091342913,0.9761127243169778,0.9856022893886015,0.9761127243169778,0.9752090993890185
11616,Introvert,9.0,Yes,0.0,3.0,Yes,5.0,0.0,0.0688843169716374,0.06665539570184131,0.0688843169716374,0.07099717470937374,0.06694094669160668,0.06203608300543631,0.06694094669160668,0.06932037704774992
11617,Extrovert,1.0,No,4.0,4.0,No,13.0,8.0,0.9757809804516525,0.9868946886819747,0.9757809804516525,0.9755732966617038,0.9757491039443281,0.9896838304185125,0.9757491039443281,0.975440789615481
11618,Introvert,6.0,Yes,1.0,0.0,Yes,1.0,2.0,0.06827962412478918,0.0704293878893994,0.06827962412478918,0.07396272918470558,0.06773300669188627,0.0824582017533817,0.06773300669188627,0.07339967552160642
11619,Introvert,11.0,Yes,0.0,0.0,Yes,4.0,,0.0692116934852581,0.07090896976607595,0.0692116934852581,0.07396272918470558,0.06863507082835431,0.05701903032704879,0.06863507082835431,0.07339967552160642
11620,Extrovert,3.0,No,9.0,4.0,No,7.0,9.0,0.9757809804516525,0.9512665102530593,0.9757809804516525,0.9756800665555754,0.9757491039443281,0.9675374002384198,0.9757491039443281,0.9760370229573381
